Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m3.4_M7.0_i25_D3.2,3NPQ,3,Known,1,0.704,3.01,,13,4
m3.4_M7.0_i25_D3.2,4RZD,7,Known,1,0.684,2.4,,13,9
m3.4_M7.0_i25_D3.2,5KX9,1,Known,1,0.187,2.37,,13,9
m3.4_M7.0_i25_D3.2,6FZ0,1,Known,1,0.282,2.63,,13,3
m3.4_M7.0_i25_D3.2,6UBU,3,Known,1,0.833,1.73,,13,8
m3.4_M7.0_i25_D3.2,7ELR,4,Known,1,0.222,1.55,,13,6
m3.4_M7.0_i25_D3.2,8D2B,3,Known,0.739,0.742,2.64,,13,5
m3.4_M7.0_i30_D1.6,1F27,1,Known,0.938,1,1.17,,13,2
m3.4_M7.0_i30_D1.6,1Q8N,1,Known,1,1,0.667,,13,3
m3.4_M7.0_i30_D1.6,2GDI,1,Known,0.654,0.862,3.93,,13,3
m3.4_M7.0_i30_D1.6,3NPQ,1,Known,0.462,0.911,4.38,,13,2
m3.4_M7.0_i30_D1.6,4B5R,1,Known,0.926,1,1.25,,13,9
m3.4_M7.0_i30_D1.6,4B5R,3,Known,0.444,0.727,4.75,,13,9
m3.4_M7.0_i30_D1.6,4RZD,1,Known,1,1,0.8,,13,3
m3.4_M7.0_i30_D1.6,5KX9,1,Known,1,0.856,1.17,,13,3
m3.4_M7.0_i30_D1.6,6FZ0,2,Known,0.852,0.96,2.06,,13,2
m3.4_M7.0_i30_D1.6,7ELR,1,Known,0.909,0.632,2.84,,13,3
m3.4_M7.0_i30_D1.6,8D2B,1,Known,0.696,1,3.3,,13,1
m3.4_M7.0_i30_D2.0,1F27,1,Known,0.938,0.947,1.92,,13,2
m3.4_M7.0_i30_D2.0,1Q8N,1,Known,1,0.766,1.97,,13,4
m3.4_M7.0_i30_D2.0,2GDI,2,Known,0.654,0.833,3.59,,13,6
m3.4_M7.0_i30_D2.0,3E5C,2,Known,1,0.922,0.916,,13,2
m3.4_M7.0_i30_D2.0,3NPQ,1,Known,0.462,0.911,4.38,,13,4
m3.4_M7.0_i30_D2.0,3NPQ,2,Known,0.5,0.875,5.38,,13,4
m3.4_M7.0_i30_D2.0,4B5R,2,Known,1,0.427,4.08,,13,6
m3.4_M7.0_i30_D2.0,4RZD,1,Known,1,1,0.8,,13,6
m3.4_M7.0_i30_D2.0,5KX9,9,Known,1,0.554,2.36,,13,9
m3.4_M7.0_i30_D2.0,6FZ0,1,Known,1,0.798,0.714,,13,2
m3.4_M7.0_i30_D2.0,6LAS,1,Known,0.778,1,1.34,,13,4
m3.4_M7.0_i30_D2.0,7ELR,1,Known,0.909,0.529,3.79,,13,3
m3.4_M7.0_i30_D2.0,8D2B,1,Known,0.696,0.984,3.32,,13,2
m3.4_M7.0_i30_D2.4,1F27,1,Known,1,0.919,1.93,,13,3
m3.4_M7.0_i30_D2.4,1Q8N,2,Known,1,0.526,1.61,,13,4
m3.4_M7.0_i30_D2.4,2GDI,4,Known,0.654,0.833,3.59,,13,9
m3.4_M7.0_i30_D2.4,3E5C,2,Known,1,0.664,2.16,,13,3
m3.4_M7.0_i30_D2.4,3NPQ,1,Known,0.462,0.872,4.52,,13,6
m3.4_M7.0_i30_D2.4,3NPQ,2,Known,0.5,0.875,5.38,,13,6
m3.4_M7.0_i30_D2.4,4RZD,3,Known,1,1,0.8,,13,9
m3.4_M7.0_i30_D2.4,5KX9,10,Known,1,0.372,1.4,,13,10
m3.4_M7.0_i30_D2.4,6FZ0,1,Known,1,0.429,1.95,,13,3
m3.4_M7.0_i30_D2.4,6LAS,1,Known,0.778,1,1.34,,13,5
m3.4_M7.0_i30_D2.4,7ELR,2,Known,0.909,0.439,4.36,,13,6
m3.4_M7.0_i30_D2.4,8D2B,2,Known,0.739,0.831,2.53,,13,4
m3.4_M7.0_i30_D2.8,1F27,2,Known,1,0.922,1.71,,13,3
m3.4_M7.0_i30_D2.8,1Q8N,1,Known,1,0.508,1.26,,13,4
m3.4_M7.0_i30_D2.8,2GDI,1,Known,1,0.29,3.91,,13,5
m3.4_M7.0_i30_D2.8,3E5C,3,Known,1,0.649,2.3,,13,4
m3.4_M7.0_i30_D2.8,3NPQ,1,Known,1,0.867,0.43,,13,4
m3.4_M7.0_i30_D2.8,4RZD,3,Known,1,1,0.8,,13,9
m3.4_M7.0_i30_D2.8,5KX9,8,Known,1,0.22,2.6,,13,8
m3.4_M7.0_i30_D2.8,6FZ0,1,Known,1,0.411,2.4,,13,3
m3.4_M7.0_i30_D2.8,6LAS,3,Known,0.778,1,1.34,,13,7
m3.4_M7.0_i30_D2.8,7ELR,3,Known,0.909,0.391,4.45,,13,7
m3.4_M7.0_i30_D2.8,8D2B,2,Known,0.739,0.831,2.53,,13,6
m3.4_M7.0_i30_D3.2,1F27,2,Known,1,0.756,3.59,,13,3
m3.4_M7.0_i30_D3.2,1Q8N,1,Known,1,0.424,1.32,,13,4
m3.4_M7.0_i30_D3.2,2GDI,1,Known,1,0.244,5.02,,13,7
m3.4_M7.0_i30_D3.2,3NPQ,2,Known,1,0.704,3.01,,13,3
m3.4_M7.0_i30_D3.2,4RZD,5,Known,1,0.684,2.4,,13,7
m3.4_M7.0_i30_D3.2,5KX9,1,Known,1,0.187,2.37,,13,9
m3.4_M7.0_i30_D3.2,6FZ0,1,Known,1,0.282,2.63,,13,2
m3.4_M7.0_i30_D3.2,6UBU,3,Known,1,0.833,1.73,,13,7
m3.4_M7.0_i30_D3.2,7ELR,4,Known,1,0.222,1.55,,13,6
m3.4_M7.0_i30_D3.2,8D2B,3,Known,0.739,0.742,2.64,,13,5
m3.8_M5.4_i10_D1.6,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i10_D2.0,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i10_D2.4,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i10_D2.4,5KX9,1,Known,0.519,0.615,4.81,,13,1
m3.8_M5.4_i10_D2.8,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i10_D2.8,5KX9,1,Known,0.519,0.615,4.81,,13,1
m3.8_M5.4_i10_D3.2,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i10_D3.2,4B5R,1,Known,0.63,1,2.07,,13,1
m3.8_M5.4_i10_D3.2,5KX9,1,Known,0.519,0.615,4.81,,13,2
m3.8_M5.4_i15_D1.6,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i15_D2.0,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i15_D2.4,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i15_D2.8,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i15_D3.2,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i20_D1.6,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i20_D2.0,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i20_D2.4,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i20_D2.8,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.4_i20_D3.2,1Q8N,1,Known,0.76,1,0.574,,13,1
m3.8_M5.8_i10_D1.6,1F27,1,Known,0.812,1,1.27,,13,2
m3.8_M5.8_i10_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i10_D1.6,3E5C,1,Known,0.481,1,3.73,,13,4
m3.8_M5.8_i10_D1.6,3NPQ,1,Known,0.462,1,4.18,,13,2
m3.8_M5.8_i10_D1.6,4B5R,2,Known,0.407,1,2.43,,13,3
m3.8_M5.8_i10_D1.6,5KX9,1,Known,0.407,1,3.74,,13,4
m3.8_M5.8_i10_D2.0,1F27,1,Known,0.812,1,1.27,,13,2
m3.8_M5.8_i10_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i10_D2.0,3E5C,1,Known,0.63,1,3.3,,13,5
m3.8_M5.8_i10_D2.0,3NPQ,1,Known,0.462,1,4.18,,13,3
m3.8_M5.8_i10_D2.0,4B5R,2,Known,0.407,1,2.43,,13,6
m3.8_M5.8_i10_D2.0,5KX9,1,Known,0.593,0.824,3.28,,13,7
m3.8_M5.8_i10_D2.0,6FZ0,2,Known,0.407,1,5.18,,13,4
m3.8_M5.8_i10_D2.4,1F27,1,Known,0.812,1,1.27,,13,2
m3.8_M5.8_i10_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,5
m3.8_M5.8_i10_D2.4,3E5C,1,Known,0.63,1,3.3,,13,6
m3.8_M5.8_i10_D2.4,3NPQ,1,Known,0.462,1,4.18,,13,3
m3.8_M5.8_i10_D2.4,4B5R,3,Known,0.593,1,2.22,,13,8
m3.8_M5.8_i10_D2.4,5KX9,1,Known,0.593,0.667,2.59,,13,6
m3.8_M5.8_i10_D2.4,6FZ0,3,Known,0.407,0.833,5.33,,13,4
m3.8_M5.8_i10_D2.8,1F27,1,Known,0.812,1,1.27,,13,3
m3.8_M5.8_i10_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,5
m3.8_M5.8_i10_D2.8,2GDI,4,Known,0.5,0.769,2.36,,13,4
m3.8_M5.8_i10_D2.8,3E5C,1,Known,0.704,0.926,0.699,,13,5
m3.8_M5.8_i10_D2.8,3NPQ,1,Known,0.462,1,4.18,,13,4
m3.8_M5.8_i10_D2.8,4B5R,1,Known,0.667,0.794,2.58,,13,8
m3.8_M5.8_i10_D2.8,5KX9,6,Known,0.815,0.593,2.29,,13,7
m3.8_M5.8_i10_D2.8,6FZ0,3,Known,0.407,0.833,5.33,,13,4
m3.8_M5.8_i10_D3.2,1F27,1,Known,0.812,1,1.27,,13,3
m3.8_M5.8_i10_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,6
m3.8_M5.8_i10_D3.2,2GDI,4,Known,0.5,0.769,2.36,,13,4
m3.8_M5.8_i10_D3.2,3E5C,1,Known,0.741,0.397,3.62,,13,3
m3.8_M5.8_i10_D3.2,3NPQ,1,Known,0.462,1,4.18,,13,5
m3.8_M5.8_i10_D3.2,4B5R,1,Known,0.667,0.75,2.61,,13,6
m3.8_M5.8_i10_D3.2,5KX9,8,Known,0.815,0.593,2.29,,13,9
m3.8_M5.8_i10_D3.2,6FZ0,3,Known,0.667,0.852,4.71,,13,4
m3.8_M5.8_i15_D1.6,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i15_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i15_D1.6,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i15_D1.6,4B5R,2,Known,0.407,1,2.43,,13,2
m3.8_M5.8_i15_D1.6,5KX9,1,Known,0.407,1,3.74,,13,2
m3.8_M5.8_i15_D2.0,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i15_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i15_D2.0,3E5C,1,Known,0.63,1,3.3,,13,1
m3.8_M5.8_i15_D2.0,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i15_D2.0,4B5R,2,Known,0.407,1,2.43,,13,3
m3.8_M5.8_i15_D2.0,5KX9,1,Known,0.593,0.824,3.28,,13,3
m3.8_M5.8_i15_D2.0,6FZ0,2,Known,0.407,1,5.18,,13,2
m3.8_M5.8_i15_D2.4,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i15_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i15_D2.4,3E5C,1,Known,0.63,1,3.3,,13,1
m3.8_M5.8_i15_D2.4,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i15_D2.4,4B5R,3,Known,0.593,1,2.22,,13,4
m3.8_M5.8_i15_D2.4,5KX9,1,Known,0.593,0.667,2.59,,13,5
m3.8_M5.8_i15_D2.4,6FZ0,2,Known,0.407,0.833,5.33,,13,2
m3.8_M5.8_i15_D2.8,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i15_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,5
m3.8_M5.8_i15_D2.8,3E5C,1,Known,0.704,0.926,0.699,,13,1
m3.8_M5.8_i15_D2.8,3NPQ,1,Known,0.462,1,4.18,,13,3
m3.8_M5.8_i15_D2.8,4B5R,1,Known,0.667,0.794,2.58,,13,5
m3.8_M5.8_i15_D2.8,5KX9,3,Known,0.815,0.593,2.29,,13,4
m3.8_M5.8_i15_D2.8,6FZ0,2,Known,0.407,0.833,5.33,,13,2
m3.8_M5.8_i15_D3.2,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i15_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,5
m3.8_M5.8_i15_D3.2,3E5C,1,Known,0.741,0.397,3.62,,13,2
m3.8_M5.8_i15_D3.2,3NPQ,1,Known,0.462,1,4.18,,13,4
m3.8_M5.8_i15_D3.2,4B5R,1,Known,0.667,0.75,2.61,,13,4
m3.8_M5.8_i15_D3.2,5KX9,4,Known,0.815,0.593,2.29,,13,5
m3.8_M5.8_i15_D3.2,6FZ0,2,Known,0.667,0.852,4.71,,13,2
m3.8_M5.8_i20_D1.6,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i20_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i20_D1.6,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i20_D1.6,5KX9,1,Known,0.407,1,3.74,,13,1
m3.8_M5.8_i20_D2.0,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i20_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,3
m3.8_M5.8_i20_D2.0,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i20_D2.0,5KX9,1,Known,0.593,0.824,3.28,,13,1
m3.8_M5.8_i20_D2.4,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i20_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,3
m3.8_M5.8_i20_D2.4,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i20_D2.4,5KX9,1,Known,0.593,0.667,2.59,,13,3
m3.8_M5.8_i20_D2.4,6FZ0,1,Known,0.407,0.833,5.33,,13,1
m3.8_M5.8_i20_D2.8,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i20_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i20_D2.8,3E5C,1,Known,0.704,0.926,0.699,,13,1
m3.8_M5.8_i20_D2.8,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i20_D2.8,4B5R,1,Known,0.667,0.794,2.58,,13,4
m3.8_M5.8_i20_D2.8,5KX9,3,Known,0.815,0.593,2.29,,13,4
m3.8_M5.8_i20_D2.8,6FZ0,1,Known,0.407,0.833,5.33,,13,1
m3.8_M5.8_i20_D3.2,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i20_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M5.8_i20_D3.2,3E5C,1,Known,0.741,0.397,3.62,,13,1
m3.8_M5.8_i20_D3.2,3NPQ,1,Known,0.462,1,4.18,,13,1
m3.8_M5.8_i20_D3.2,4B5R,1,Known,0.667,0.75,2.61,,13,4
m3.8_M5.8_i20_D3.2,5KX9,3,Known,0.815,0.593,2.29,,13,4
m3.8_M5.8_i20_D3.2,6FZ0,1,Known,0.667,0.852,4.71,,13,1
m3.8_M5.8_i25_D1.6,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i25_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,1
m3.8_M5.8_i25_D1.6,5KX9,1,Known,0.407,1,3.74,,13,1
m3.8_M5.8_i25_D2.0,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i25_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i25_D2.0,5KX9,1,Known,0.593,0.824,3.28,,13,1
m3.8_M5.8_i25_D2.4,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i25_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i25_D2.4,5KX9,1,Known,0.593,0.667,2.59,,13,1
m3.8_M5.8_i25_D2.8,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i25_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i25_D2.8,3E5C,1,Known,0.704,0.926,0.699,,13,1
m3.8_M5.8_i25_D2.8,4B5R,1,Known,0.667,0.794,2.58,,13,2
m3.8_M5.8_i25_D2.8,5KX9,1,Known,0.815,0.593,2.29,,13,1
m3.8_M5.8_i25_D3.2,1F27,1,Known,0.812,1,1.27,,13,1
m3.8_M5.8_i25_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i25_D3.2,3E5C,1,Known,0.741,0.397,3.62,,13,1
m3.8_M5.8_i25_D3.2,4B5R,1,Known,0.667,0.75,2.61,,13,3
m3.8_M5.8_i25_D3.2,5KX9,1,Known,0.815,0.593,2.29,,13,2
m3.8_M5.8_i25_D3.2,6FZ0,1,Known,0.667,0.852,4.71,,13,1
m3.8_M5.8_i30_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,1
m3.8_M5.8_i30_D1.6,5KX9,1,Known,0.407,1,3.74,,13,1
m3.8_M5.8_i30_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i30_D2.0,5KX9,1,Known,0.593,0.824,3.28,,13,1
m3.8_M5.8_i30_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i30_D2.4,5KX9,1,Known,0.593,0.667,2.59,,13,1
m3.8_M5.8_i30_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i30_D2.8,4B5R,1,Known,0.667,0.794,2.58,,13,2
m3.8_M5.8_i30_D2.8,5KX9,1,Known,0.815,0.593,2.29,,13,1
m3.8_M5.8_i30_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M5.8_i30_D3.2,3E5C,1,Known,0.741,0.397,3.62,,13,1
m3.8_M5.8_i30_D3.2,4B5R,1,Known,0.667,0.75,2.61,,13,3
m3.8_M5.8_i30_D3.2,5KX9,1,Known,0.815,0.593,2.29,,13,1
m3.8_M6.2_i10_D1.6,1F27,1,Known,0.875,1,0.944,,13,3
m3.8_M6.2_i10_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i10_D1.6,2GDI,4,Known,0.5,1,1.82,,13,4
m3.8_M6.2_i10_D1.6,3E5C,1,Known,0.481,1,3.65,,13,6
m3.8_M6.2_i10_D1.6,3NPQ,1,Known,0.462,1,3.87,,13,4
m3.8_M6.2_i10_D1.6,4B5R,1,Known,0.704,1,1.68,,13,10
m3.8_M6.2_i10_D1.6,5KX9,1,Known,0.593,0.926,2.93,,13,13
m3.8_M6.2_i10_D1.6,5KX9,11,Known,0.407,1,4.22,,13,13
m3.8_M6.2_i10_D2.0,1F27,1,Known,0.875,1,0.944,,13,3
m3.8_M6.2_i10_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i10_D2.0,2GDI,6,Known,0.5,1,1.82,,13,6
m3.8_M6.2_i10_D2.0,3E5C,1,Known,0.852,0.946,0.581,,13,7
m3.8_M6.2_i10_D2.0,3NPQ,1,Known,0.462,1,3.87,,13,6
m3.8_M6.2_i10_D2.0,4B5R,1,Known,0.852,1,1.06,,13,16
m3.8_M6.2_i10_D2.0,4B5R,6,Known,0.444,0.652,4.54,,13,16
m3.8_M6.2_i10_D2.0,5KX9,1,Known,0.593,0.852,3.1,,13,21
m3.8_M6.2_i10_D2.0,5KX9,16,Known,0.407,0.481,5.86,,13,21
m3.8_M6.2_i10_D2.0,6FZ0,5,Known,0.407,1,4.89,,13,5
m3.8_M6.2_i10_D2.4,1F27,1,Known,0.938,1,0.721,,13,3
m3.8_M6.2_i10_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i10_D2.4,2GDI,6,Known,0.5,1,1.82,,13,6
m3.8_M6.2_i10_D2.4,3E5C,1,Known,0.852,0.947,0.503,,13,7
m3.8_M6.2_i10_D2.4,3NPQ,1,Known,0.462,1,3.87,,13,7
m3.8_M6.2_i10_D2.4,4B5R,2,Known,0.444,0.385,5.8,,13,14
m3.8_M6.2_i10_D2.4,5KX9,19,Known,0.815,0.617,2.47,,13,21
m3.8_M6.2_i10_D2.4,6FZ0,7,Known,0.407,0.852,5.15,,13,7
m3.8_M6.2_i10_D2.8,1F27,1,Known,0.938,1,0.721,,13,5
m3.8_M6.2_i10_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i10_D2.8,2GDI,7,Known,0.5,0.864,1.87,,13,7
m3.8_M6.2_i10_D2.8,3E5C,2,Known,0.852,0.951,0.37,,13,8
m3.8_M6.2_i10_D2.8,3NPQ,1,Known,0.654,1,3.68,,13,8
m3.8_M6.2_i10_D2.8,5KX9,16,Known,0.815,0.611,2.52,,13,19
m3.8_M6.2_i10_D2.8,6FZ0,7,Known,0.407,0.767,5.76,,13,7
m3.8_M6.2_i10_D3.2,1F27,1,Known,0.938,1,0.543,,13,5
m3.8_M6.2_i10_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,8
m3.8_M6.2_i10_D3.2,2GDI,8,Known,0.5,0.864,1.87,,13,8
m3.8_M6.2_i10_D3.2,3E5C,3,Known,0.852,0.336,4.93,,13,4
m3.8_M6.2_i10_D3.2,3NPQ,2,Known,0.654,1,3.68,,13,10
m3.8_M6.2_i10_D3.2,5KX9,13,Known,0.815,0.611,2.52,,13,18
m3.8_M6.2_i10_D3.2,6FZ0,7,Known,0.667,0.7,5.67,,13,7
m3.8_M6.2_i15_D1.6,1F27,1,Known,0.875,1,0.944,,13,3
m3.8_M6.2_i15_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M6.2_i15_D1.6,3E5C,1,Known,0.481,1,3.65,,13,2
m3.8_M6.2_i15_D1.6,3NPQ,1,Known,0.462,1,3.87,,13,2
m3.8_M6.2_i15_D1.6,4B5R,1,Known,0.704,1,1.68,,13,4
m3.8_M6.2_i15_D1.6,5KX9,1,Known,0.593,0.926,2.93,,13,2
m3.8_M6.2_i15_D2.0,1F27,1,Known,0.875,1,0.944,,13,3
m3.8_M6.2_i15_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,6
m3.8_M6.2_i15_D2.0,3E5C,1,Known,0.852,0.946,0.581,,13,3
m3.8_M6.2_i15_D2.0,3NPQ,1,Known,0.462,1,3.87,,13,3
m3.8_M6.2_i15_D2.0,4B5R,1,Known,0.852,1,1.06,,13,8
m3.8_M6.2_i15_D2.0,4B5R,4,Known,0.444,0.652,4.54,,13,8
m3.8_M6.2_i15_D2.0,5KX9,1,Known,0.593,0.852,3.1,,13,5
m3.8_M6.2_i15_D2.0,5KX9,5,Known,0.407,0.481,5.86,,13,5
m3.8_M6.2_i15_D2.0,6FZ0,2,Known,0.407,1,4.89,,13,2
m3.8_M6.2_i15_D2.4,1F27,1,Known,0.938,1,0.721,,13,3
m3.8_M6.2_i15_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,6
m3.8_M6.2_i15_D2.4,3E5C,1,Known,0.852,0.947,0.503,,13,3
m3.8_M6.2_i15_D2.4,3NPQ,1,Known,0.462,1,3.87,,13,4
m3.8_M6.2_i15_D2.4,4B5R,1,Known,0.444,0.385,5.8,,13,10
m3.8_M6.2_i15_D2.4,5KX9,9,Known,0.815,0.617,2.47,,13,11
m3.8_M6.2_i15_D2.4,6FZ0,3,Known,0.407,0.852,5.15,,13,3
m3.8_M6.2_i15_D2.8,1F27,1,Known,0.938,1,0.721,,13,3
m3.8_M6.2_i15_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i15_D2.8,2GDI,4,Known,0.5,0.864,1.87,,13,4
m3.8_M6.2_i15_D2.8,3E5C,2,Known,0.852,0.951,0.37,,13,6
m3.8_M6.2_i15_D2.8,3NPQ,1,Known,0.654,1,3.68,,13,6
m3.8_M6.2_i15_D2.8,5KX9,10,Known,0.815,0.611,2.52,,13,12
m3.8_M6.2_i15_D2.8,6FZ0,3,Known,0.407,0.767,5.76,,13,3
m3.8_M6.2_i15_D3.2,1F27,1,Known,0.938,1,0.543,,13,3
m3.8_M6.2_i15_D3.2,1Q8N,1,Known,0.76,1,1.1,,13,7
m3.8_M6.2_i15_D3.2,2GDI,5,Known,0.5,0.864,1.87,,13,5
m3.8_M6.2_i15_D3.2,3E5C,2,Known,0.852,0.336,4.93,,13,2
m3.8_M6.2_i15_D3.2,3NPQ,1,Known,0.654,1,3.68,,13,7
m3.8_M6.2_i15_D3.2,5KX9,7,Known,0.815,0.611,2.52,,13,12
m3.8_M6.2_i15_D3.2,6FZ0,4,Known,0.667,0.7,5.67,,13,4
m3.8_M6.2_i20_D1.6,1F27,1,Known,0.875,1,0.944,,13,1
m3.8_M6.2_i20_D1.6,1Q8N,1,Known,0.76,1,1.1,,13,2
m3.8_M6.2_i20_D1.6,3NPQ,1,Known,0.462,1,3.87,,13,2
m3.8_M6.2_i20_D1.6,4B5R,1,Known,0.704,1,1.68,,13,3
m3.8_M6.2_i20_D1.6,5KX9,1,Known,0.593,0.926,2.93,,13,2
m3.8_M6.2_i20_D2.0,1F27,1,Known,0.875,1,0.944,,13,1
m3.8_M6.2_i20_D2.0,1Q8N,1,Known,0.76,1,1.1,,13,4
m3.8_M6.2_i20_D2.0,3E5C,1,Known,0.852,0.946,0.581,,13,2
m3.8_M6.2_i20_D2.0,3NPQ,1,Known,0.462,1,3.87,,13,2
m3.8_M6.2_i20_D2.0,4B5R,1,Known,0.852,1,1.06,,13,6
m3.8_M6.2_i20_D2.0,4B5R,4,Known,0.444,0.652,4.54,,13,6
m3.8_M6.2_i20_D2.0,5KX9,1,Known,0.593,0.852,3.1,,13,3
m3.8_M6.2_i20_D2.0,5KX9,3,Known,0.407,0.481,5.86,,13,3
m3.8_M6.2_i20_D2.0,6FZ0,2,Known,0.407,1,4.89,,13,2
m3.8_M6.2_i20_D2.4,1F27,1,Known,0.938,1,0.721,,13,1
m3.8_M6.2_i20_D2.4,1Q8N,1,Known,0.76,1,1.1,,13,5
m3.8_M6.2_i20_D2.4,3E5C,1,Known,0.852,0.947,0.503,,13,2
m3.8_M6.2_i20_D2.4,3NPQ,1,Known,0.462,1,3.87,,13,2
m3.8_M6.2_i20_D2.4,4B5R,1,Known,0.444,0.385,5.8,,13,7
m3.8_M6.2_i20_D2.4,5KX9,3,Known,0.815,0.617,2.47,,13,5
m3.8_M6.2_i20_D2.4,6FZ0,3,Known,0.407,0.852,5.15,,13,3
m3.8_M6.2_i20_D2.8,1F27,1,Known,0.938,1,0.721,,13,2
m3.8_M6.2_i20_D2.8,1Q8N,1,Known,0.76,1,1.1,,13,6
m3.8_M6.2_i20_D2.8,2GDI,4,Known,0.5,0.864,1.87,,13,4
m3.8_M6.2_i20_D2.8,3E5C,2,Known,0.852,0.951,0.37,,13,4
m3.8_M6.2_i20_D2.8,3NPQ,1,Known,0.654,1,3.68,,13,3
m3.8_M6.2_i20_D2.8,5KX9,6,Known,0.815,0.611,2.52,,13,8
m3.8_M6.2_i20_D2.8,6FZ0,3,Known,0.407,0.767,5.76,,13,3
