Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m3.2_M5.8_i25_D2.4,3E5C,5,Known,0.37,0.692,3.49,,13,5
m3.2_M5.8_i25_D2.4,3NPQ,1,Known,0.462,0.922,4.85,,13,3
m3.2_M5.8_i25_D2.4,3NPQ,2,Known,0.5,0.915,5.04,,13,3
m3.2_M5.8_i25_D2.4,4B5R,2,Known,0.667,0.761,3.37,,13,7
m3.2_M5.8_i25_D2.4,4RZD,2,Known,1,1,0.68,,13,6
m3.2_M5.8_i25_D2.4,5KX9,6,Known,1,0.403,1.52,,13,6
m3.2_M5.8_i25_D2.4,6FZ0,1,Known,0.704,0.942,3.79,,13,4
m3.2_M5.8_i25_D2.4,6LAS,1,Known,0.63,1,3.74,,13,4
m3.2_M5.8_i25_D2.4,6UBU,1,Known,1,1,0.623,,13,5
m3.2_M5.8_i25_D2.4,7ELR,1,Known,1,0.676,2.2,,13,3
m3.2_M5.8_i25_D2.4,8D2B,1,Known,0.717,0.985,3.43,,13,3
m3.2_M5.8_i30_D1.6,1F27,1,Known,0.875,1,1.37,,13,1
m3.2_M5.8_i30_D1.6,1Q8N,1,Known,1,0.917,0.868,,13,2
m3.2_M5.8_i30_D1.6,2GDI,1,Known,0.654,0.831,4.42,,13,1
m3.2_M5.8_i30_D1.6,3E5C,2,Known,0.667,1,3.28,,13,2
m3.2_M5.8_i30_D1.6,3NPQ,1,Known,0.462,0.958,4.69,,13,2
m3.2_M5.8_i30_D1.6,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i30_D1.6,4B5R,4,Known,0.407,0.703,4.84,,13,4
m3.2_M5.8_i30_D1.6,4RZD,1,Known,1,1,0.727,,13,2
m3.2_M5.8_i30_D1.6,5KX9,1,Known,0.926,1,1.74,,13,3
m3.2_M5.8_i30_D1.6,6FZ0,1,Known,0.63,1,3.61,,13,2
m3.2_M5.8_i30_D1.6,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i30_D1.6,6UBU,1,Known,1,1,0.623,,13,1
m3.2_M5.8_i30_D1.6,7ELR,1,Known,1,0.81,1.7,,13,2
m3.2_M5.8_i30_D1.6,8D2B,1,Known,0.696,1,3.5,,13,1
m3.2_M5.8_i30_D1.8,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i30_D1.8,1Q8N,1,Known,1,0.917,0.868,,13,4
m3.2_M5.8_i30_D1.8,2GDI,1,Known,0.654,0.833,4.37,,13,1
m3.2_M5.8_i30_D1.8,3E5C,2,Known,0.778,0.981,2.85,,13,2
m3.2_M5.8_i30_D1.8,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i30_D1.8,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i30_D1.8,4B5R,4,Known,0.407,0.605,5.47,,13,4
m3.2_M5.8_i30_D1.8,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i30_D1.8,5KX9,2,Known,1,0.759,1.8,,13,3
m3.2_M5.8_i30_D1.8,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i30_D1.8,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i30_D1.8,6UBU,1,Known,1,1,0.623,,13,1
m3.2_M5.8_i30_D1.8,7ELR,1,Known,1,0.782,1.88,,13,3
m3.2_M5.8_i30_D1.8,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i30_D2.0,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i30_D2.0,1Q8N,1,Known,1,0.898,0.965,,13,4
m3.2_M5.8_i30_D2.0,2GDI,1,Known,0.654,0.797,4.27,,13,3
m3.2_M5.8_i30_D2.0,3E5C,2,Known,0.778,0.981,2.85,,13,3
m3.2_M5.8_i30_D2.0,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i30_D2.0,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i30_D2.0,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i30_D2.0,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i30_D2.0,5KX9,4,Known,1,0.684,1.94,,13,6
m3.2_M5.8_i30_D2.0,6FZ0,1,Known,0.704,1,3.77,,13,3
m3.2_M5.8_i30_D2.0,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i30_D2.0,6UBU,1,Known,1,1,0.623,,13,3
m3.2_M5.8_i30_D2.0,7ELR,1,Known,1,0.723,1.82,,13,3
m3.2_M5.8_i30_D2.0,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i30_D2.2,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i30_D2.2,1Q8N,1,Known,1,0.746,0.732,,13,3
m3.2_M5.8_i30_D2.2,2GDI,2,Known,0.654,0.797,4.27,,13,5
m3.2_M5.8_i30_D2.2,3E5C,2,Known,0.778,0.85,3.62,,13,3
m3.2_M5.8_i30_D2.2,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i30_D2.2,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i30_D2.2,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i30_D2.2,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i30_D2.2,5KX9,6,Known,1,0.508,2.09,,13,6
m3.2_M5.8_i30_D2.2,6FZ0,1,Known,0.704,1,3.77,,13,3
m3.2_M5.8_i30_D2.2,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i30_D2.2,6UBU,1,Known,1,1,0.623,,13,4
m3.2_M5.8_i30_D2.2,7ELR,1,Known,1,0.682,2.13,,13,3
m3.2_M5.8_i30_D2.2,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.2_M5.8_i30_D2.4,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i30_D2.4,1Q8N,2,Known,1,0.733,0.78,,13,3
m3.2_M5.8_i30_D2.4,2GDI,2,Known,0.654,0.797,4.27,,13,4
m3.2_M5.8_i30_D2.4,3E5C,2,Known,0.778,0.85,3.62,,13,4
m3.2_M5.8_i30_D2.4,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i30_D2.4,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i30_D2.4,4B5R,2,Known,0.667,0.761,3.37,,13,5
m3.2_M5.8_i30_D2.4,4RZD,2,Known,1,1,0.68,,13,3
m3.2_M5.8_i30_D2.4,5KX9,5,Known,1,0.403,1.52,,13,5
m3.2_M5.8_i30_D2.4,6FZ0,1,Known,0.704,0.942,3.79,,13,4
m3.2_M5.8_i30_D2.4,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i30_D2.4,6UBU,1,Known,1,1,0.623,,13,4
m3.2_M5.8_i30_D2.4,7ELR,1,Known,1,0.676,2.2,,13,3
m3.2_M5.8_i30_D2.4,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.2_M5.8_i35_D1.6,1F27,1,Known,0.875,1,1.37,,13,1
m3.2_M5.8_i35_D1.6,1Q8N,1,Known,1,0.917,0.868,,13,1
m3.2_M5.8_i35_D1.6,2GDI,1,Known,0.654,0.831,4.42,,13,1
m3.2_M5.8_i35_D1.6,3NPQ,1,Known,0.462,0.958,4.69,,13,2
m3.2_M5.8_i35_D1.6,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i35_D1.6,4B5R,4,Known,0.407,0.703,4.84,,13,4
m3.2_M5.8_i35_D1.6,5KX9,1,Known,0.926,1,1.74,,13,3
m3.2_M5.8_i35_D1.6,6FZ0,1,Known,0.63,1,3.61,,13,2
m3.2_M5.8_i35_D1.6,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i35_D1.6,7ELR,1,Known,1,0.81,1.7,,13,1
m3.2_M5.8_i35_D1.6,8D2B,1,Known,0.696,1,3.5,,13,1
m3.2_M5.8_i35_D1.8,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i35_D1.8,1Q8N,1,Known,1,0.917,0.868,,13,4
m3.2_M5.8_i35_D1.8,2GDI,1,Known,0.654,0.833,4.37,,13,1
m3.2_M5.8_i35_D1.8,3E5C,2,Known,0.778,0.981,2.85,,13,2
m3.2_M5.8_i35_D1.8,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i35_D1.8,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i35_D1.8,4B5R,4,Known,0.407,0.605,5.47,,13,4
m3.2_M5.8_i35_D1.8,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i35_D1.8,5KX9,2,Known,1,0.759,1.8,,13,3
m3.2_M5.8_i35_D1.8,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i35_D1.8,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i35_D1.8,7ELR,1,Known,1,0.782,1.88,,13,2
m3.2_M5.8_i35_D1.8,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i35_D2.0,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i35_D2.0,1Q8N,1,Known,1,0.898,0.965,,13,4
m3.2_M5.8_i35_D2.0,2GDI,1,Known,0.654,0.797,4.27,,13,2
m3.2_M5.8_i35_D2.0,3E5C,2,Known,0.778,0.981,2.85,,13,2
m3.2_M5.8_i35_D2.0,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i35_D2.0,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i35_D2.0,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i35_D2.0,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i35_D2.0,5KX9,4,Known,1,0.684,1.94,,13,5
m3.2_M5.8_i35_D2.0,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i35_D2.0,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i35_D2.0,7ELR,1,Known,1,0.723,1.82,,13,2
m3.2_M5.8_i35_D2.0,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i35_D2.2,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i35_D2.2,1Q8N,1,Known,1,0.746,0.732,,13,3
m3.2_M5.8_i35_D2.2,2GDI,2,Known,0.654,0.797,4.27,,13,3
m3.2_M5.8_i35_D2.2,3E5C,2,Known,0.778,0.85,3.62,,13,2
m3.2_M5.8_i35_D2.2,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i35_D2.2,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i35_D2.2,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i35_D2.2,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i35_D2.2,5KX9,6,Known,1,0.508,2.09,,13,6
m3.2_M5.8_i35_D2.2,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i35_D2.2,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i35_D2.2,7ELR,1,Known,1,0.682,2.13,,13,2
m3.2_M5.8_i35_D2.2,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.2_M5.8_i35_D2.4,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i35_D2.4,1Q8N,2,Known,1,0.733,0.78,,13,3
m3.2_M5.8_i35_D2.4,2GDI,2,Known,0.654,0.797,4.27,,13,3
m3.2_M5.8_i35_D2.4,3E5C,2,Known,0.778,0.85,3.62,,13,3
m3.2_M5.8_i35_D2.4,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i35_D2.4,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i35_D2.4,4B5R,2,Known,0.667,0.761,3.37,,13,5
m3.2_M5.8_i35_D2.4,4RZD,1,Known,1,1,0.68,,13,2
m3.2_M5.8_i35_D2.4,5KX9,5,Known,1,0.403,1.52,,13,5
m3.2_M5.8_i35_D2.4,6FZ0,1,Known,0.704,0.942,3.79,,13,3
m3.2_M5.8_i35_D2.4,6LAS,1,Known,0.63,1,3.74,,13,2
m3.2_M5.8_i35_D2.4,7ELR,1,Known,1,0.676,2.2,,13,2
m3.2_M5.8_i35_D2.4,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.2_M5.8_i40_D1.6,1F27,1,Known,0.875,1,1.37,,13,1
m3.2_M5.8_i40_D1.6,1Q8N,1,Known,1,0.917,0.868,,13,1
m3.2_M5.8_i40_D1.6,2GDI,1,Known,0.654,0.831,4.42,,13,1
m3.2_M5.8_i40_D1.6,3NPQ,1,Known,0.462,0.958,4.69,,13,2
m3.2_M5.8_i40_D1.6,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i40_D1.6,5KX9,1,Known,0.926,1,1.74,,13,3
m3.2_M5.8_i40_D1.6,6FZ0,1,Known,0.63,1,3.61,,13,2
m3.2_M5.8_i40_D1.6,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i40_D1.6,7ELR,1,Known,1,0.81,1.7,,13,1
m3.2_M5.8_i40_D1.6,8D2B,1,Known,0.696,1,3.5,,13,1
m3.2_M5.8_i40_D1.8,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i40_D1.8,1Q8N,1,Known,1,0.917,0.868,,13,3
m3.2_M5.8_i40_D1.8,2GDI,1,Known,0.654,0.833,4.37,,13,1
m3.2_M5.8_i40_D1.8,3E5C,2,Known,0.778,0.981,2.85,,13,2
m3.2_M5.8_i40_D1.8,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i40_D1.8,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i40_D1.8,4B5R,4,Known,0.407,0.605,5.47,,13,4
m3.2_M5.8_i40_D1.8,5KX9,2,Known,1,0.759,1.8,,13,3
m3.2_M5.8_i40_D1.8,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i40_D1.8,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i40_D1.8,7ELR,1,Known,1,0.782,1.88,,13,1
m3.2_M5.8_i40_D1.8,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i40_D2.0,1F27,1,Known,0.875,0.938,2.14,,13,1
m3.2_M5.8_i40_D2.0,1Q8N,1,Known,1,0.898,0.965,,13,3
m3.2_M5.8_i40_D2.0,2GDI,1,Known,0.654,0.797,4.27,,13,1
m3.2_M5.8_i40_D2.0,3E5C,2,Known,0.778,0.981,2.85,,13,2
m3.2_M5.8_i40_D2.0,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i40_D2.0,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i40_D2.0,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i40_D2.0,5KX9,2,Known,1,0.684,1.94,,13,3
m3.2_M5.8_i40_D2.0,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i40_D2.0,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i40_D2.0,7ELR,1,Known,1,0.723,1.82,,13,2
m3.2_M5.8_i40_D2.0,8D2B,1,Known,0.696,0.985,3.51,,13,1
m3.2_M5.8_i40_D2.2,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i40_D2.2,1Q8N,1,Known,1,0.746,0.732,,13,3
m3.2_M5.8_i40_D2.2,2GDI,2,Known,0.654,0.797,4.27,,13,2
m3.2_M5.8_i40_D2.2,3E5C,2,Known,0.778,0.85,3.62,,13,2
m3.2_M5.8_i40_D2.2,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i40_D2.2,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i40_D2.2,4B5R,2,Known,0.667,0.754,3.42,,13,4
m3.2_M5.8_i40_D2.2,5KX9,3,Known,1,0.508,2.09,,13,3
m3.2_M5.8_i40_D2.2,6FZ0,1,Known,0.704,1,3.77,,13,2
m3.2_M5.8_i40_D2.2,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i40_D2.2,7ELR,1,Known,1,0.682,2.13,,13,2
m3.2_M5.8_i40_D2.2,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.2_M5.8_i40_D2.4,1F27,1,Known,0.875,0.912,2.38,,13,1
m3.2_M5.8_i40_D2.4,1Q8N,2,Known,1,0.733,0.78,,13,3
m3.2_M5.8_i40_D2.4,2GDI,2,Known,0.654,0.797,4.27,,13,2
m3.2_M5.8_i40_D2.4,3E5C,2,Known,0.778,0.85,3.62,,13,2
m3.2_M5.8_i40_D2.4,3NPQ,1,Known,0.462,0.922,4.85,,13,2
m3.2_M5.8_i40_D2.4,3NPQ,2,Known,0.5,0.915,5.04,,13,2
m3.2_M5.8_i40_D2.4,4B5R,2,Known,0.667,0.761,3.37,,13,4
m3.2_M5.8_i40_D2.4,5KX9,4,Known,1,0.403,1.52,,13,4
m3.2_M5.8_i40_D2.4,6FZ0,1,Known,0.704,0.942,3.79,,13,2
m3.2_M5.8_i40_D2.4,6LAS,1,Known,0.63,1,3.74,,13,1
m3.2_M5.8_i40_D2.4,7ELR,1,Known,1,0.676,2.2,,13,2
m3.2_M5.8_i40_D2.4,8D2B,1,Known,0.717,0.985,3.43,,13,1
m3.4_M5.0_i20_D1.6,1Q8N,1,Known,0.6,1,3.37,,13,1
m3.4_M5.0_i20_D1.6,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i20_D1.6,7ELR,1,Known,0.909,1,1.82,,13,1
m3.4_M5.0_i20_D1.6,8D2B,1,Known,0.543,1,3.9,,13,1
m3.4_M5.0_i20_D1.8,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i20_D1.8,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i20_D1.8,7ELR,1,Known,0.909,0.957,1.99,,13,1
m3.4_M5.0_i20_D1.8,8D2B,1,Known,0.543,1,3.88,,13,1
m3.4_M5.0_i20_D2.0,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i20_D2.0,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i20_D2.0,7ELR,1,Known,0.909,0.957,1.99,,13,1
m3.4_M5.0_i20_D2.0,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i20_D2.2,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i20_D2.2,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i20_D2.2,7ELR,1,Known,0.909,0.957,1.99,,13,1
m3.4_M5.0_i20_D2.2,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i20_D2.4,1Q8N,1,Known,1,0.796,1.02,,13,1
m3.4_M5.0_i20_D2.4,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i20_D2.4,7ELR,1,Known,0.909,0.917,2.09,,13,1
m3.4_M5.0_i20_D2.4,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i25_D1.6,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i25_D1.6,8D2B,1,Known,0.543,1,3.9,,13,1
m3.4_M5.0_i25_D1.8,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i25_D1.8,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i25_D1.8,8D2B,1,Known,0.543,1,3.88,,13,1
m3.4_M5.0_i25_D2.0,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i25_D2.0,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i25_D2.0,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i25_D2.2,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i25_D2.2,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i25_D2.2,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i25_D2.4,1Q8N,1,Known,1,0.796,1.02,,13,1
m3.4_M5.0_i25_D2.4,6FZ0,1,Known,0.519,1,4.09,,13,1
m3.4_M5.0_i25_D2.4,8D2B,1,Known,0.543,1,3.86,,13,1
m3.4_M5.0_i30_D1.8,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i30_D2.0,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i30_D2.2,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i30_D2.4,1Q8N,1,Known,1,0.796,1.02,,13,1
m3.4_M5.0_i35_D1.8,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i35_D2.0,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i35_D2.2,1Q8N,1,Known,1,1,1.08,,13,1
m3.4_M5.0_i35_D2.4,1Q8N,1,Known,1,0.796,1.02,,13,1
m3.4_M5.0_i40_D2.4,1Q8N,1,Known,1,0.796,1.02,,13,1
m3.4_M5.2_i20_D1.6,1Q8N,1,Known,0.6,1,4,,13,1
m3.4_M5.2_i20_D1.6,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i20_D1.6,3E5C,1,Known,0.667,1,3.35,,13,1
m3.4_M5.2_i20_D1.6,3NPQ,1,Known,0.5,1,4.04,,13,1
m3.4_M5.2_i20_D1.6,4RZD,1,Known,1,1,0.785,,13,1
m3.4_M5.2_i20_D1.6,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i20_D1.6,6FZ0,1,Known,0.556,1,3.74,,13,1
m3.4_M5.2_i20_D1.6,6UBU,1,Known,1,1,0.515,,13,1
m3.4_M5.2_i20_D1.6,7ELR,1,Known,0.909,0.921,1.62,,13,1
m3.4_M5.2_i20_D1.6,8D2B,1,Known,0.652,1,3.59,,13,1
m3.4_M5.2_i20_D1.8,1Q8N,1,Known,1,0.986,1.27,,13,1
m3.4_M5.2_i20_D1.8,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i20_D1.8,3E5C,1,Known,0.778,1,3.04,,13,1
m3.4_M5.2_i20_D1.8,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.4_M5.2_i20_D1.8,4RZD,1,Known,1,1,0.69,,13,1
m3.4_M5.2_i20_D1.8,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i20_D1.8,6FZ0,1,Known,0.556,1,3.79,,13,1
m3.4_M5.2_i20_D1.8,6UBU,1,Known,1,1,0.515,,13,1
m3.4_M5.2_i20_D1.8,7ELR,1,Known,0.909,0.921,1.62,,13,1
m3.4_M5.2_i20_D1.8,8D2B,1,Known,0.652,0.979,3.59,,13,1
m3.4_M5.2_i20_D2.0,1Q8N,1,Known,1,0.986,1.27,,13,1
m3.4_M5.2_i20_D2.0,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i20_D2.0,3E5C,1,Known,0.778,1,3.04,,13,1
m3.4_M5.2_i20_D2.0,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.4_M5.2_i20_D2.0,4RZD,1,Known,1,1,0.69,,13,2
m3.4_M5.2_i20_D2.0,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i20_D2.0,6FZ0,1,Known,0.556,1,3.79,,13,1
m3.4_M5.2_i20_D2.0,6UBU,1,Known,1,1,0.515,,13,1
m3.4_M5.2_i20_D2.0,7ELR,1,Known,0.909,0.897,1.66,,13,1
m3.4_M5.2_i20_D2.0,8D2B,1,Known,0.652,0.98,3.57,,13,1
m3.4_M5.2_i20_D2.2,1Q8N,1,Known,1,0.986,1.27,,13,1
m3.4_M5.2_i20_D2.2,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i20_D2.2,3E5C,1,Known,0.778,1,3.04,,13,1
m3.4_M5.2_i20_D2.2,3NPQ,1,Known,0.5,0.963,4.71,,13,1
m3.4_M5.2_i20_D2.2,4RZD,1,Known,1,1,0.69,,13,2
m3.4_M5.2_i20_D2.2,5KX9,1,Known,0.852,1,2.13,,13,2
m3.4_M5.2_i20_D2.2,6FZ0,1,Known,0.556,1,3.79,,13,1
m3.4_M5.2_i20_D2.2,6UBU,1,Known,1,1,0.515,,13,1
m3.4_M5.2_i20_D2.2,7ELR,1,Known,0.909,0.897,1.66,,13,1
m3.4_M5.2_i20_D2.2,8D2B,1,Known,0.652,0.98,3.57,,13,1
m3.4_M5.2_i20_D2.4,1Q8N,1,Known,1,0.833,0.573,,13,1
m3.4_M5.2_i20_D2.4,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i20_D2.4,3E5C,1,Known,0.778,0.971,3.06,,13,1
m3.4_M5.2_i20_D2.4,3NPQ,1,Known,0.5,0.963,4.71,,13,1
m3.4_M5.2_i20_D2.4,4RZD,1,Known,1,1,0.69,,13,2
m3.4_M5.2_i20_D2.4,5KX9,1,Known,0.889,0.833,2.38,,13,1
m3.4_M5.2_i20_D2.4,6FZ0,1,Known,0.556,0.979,3.75,,13,1
m3.4_M5.2_i20_D2.4,6UBU,1,Known,1,1,0.515,,13,1
m3.4_M5.2_i20_D2.4,7ELR,1,Known,0.909,0.897,1.66,,13,1
m3.4_M5.2_i20_D2.4,8D2B,1,Known,0.652,0.98,3.57,,13,1
m3.4_M5.2_i25_D1.6,1Q8N,1,Known,0.6,1,4,,13,1
m3.4_M5.2_i25_D1.6,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i25_D1.6,3E5C,1,Known,0.667,1,3.35,,13,1
m3.4_M5.2_i25_D1.6,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i25_D1.6,6FZ0,1,Known,0.556,1,3.74,,13,1
m3.4_M5.2_i25_D1.6,7ELR,1,Known,0.909,0.921,1.62,,13,1
m3.4_M5.2_i25_D1.6,8D2B,1,Known,0.652,1,3.59,,13,1
m3.4_M5.2_i25_D1.8,1Q8N,1,Known,1,0.986,1.27,,13,1
m3.4_M5.2_i25_D1.8,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i25_D1.8,3E5C,1,Known,0.778,1,3.04,,13,1
m3.4_M5.2_i25_D1.8,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.4_M5.2_i25_D1.8,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i25_D1.8,6FZ0,1,Known,0.556,1,3.79,,13,1
m3.4_M5.2_i25_D1.8,7ELR,1,Known,0.909,0.921,1.62,,13,1
m3.4_M5.2_i25_D1.8,8D2B,1,Known,0.652,0.979,3.59,,13,1
m3.4_M5.2_i25_D2.0,1Q8N,1,Known,1,0.986,1.27,,13,1
m3.4_M5.2_i25_D2.0,2GDI,1,Known,0.423,1,5.94,,13,1
m3.4_M5.2_i25_D2.0,3E5C,1,Known,0.778,1,3.04,,13,1
m3.4_M5.2_i25_D2.0,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.4_M5.2_i25_D2.0,5KX9,1,Known,0.593,1,2.51,,13,1
m3.4_M5.2_i25_D2.0,6FZ0,1,Known,0.556,1,3.79,,13,1
m3.4_M5.2_i25_D2.0,7ELR,1,Known,0.909,0.897,1.66,,13,1
