Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m3.2_M5.4_i44_D1.55,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.4_i44_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.4_i44_D1.55,6FZ0,2,Novel,0.222,0.264,9.34,,13,2
m3.2_M5.4_i44_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.4_i44_D1.55,7ELR,1,Known,1,0.905,1.3,,13,1
m3.2_M5.4_i44_D1.55,8D2B,1,Known,0.696,1,3.54,,13,1
m3.2_M5.4_i44_D1.6,1Q8N,1,Known,1,0.955,0.529,,13,1
m3.2_M5.4_i44_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.4_i44_D1.6,5KX9,1,Known,0.593,1,2.81,,13,1
m3.2_M5.4_i44_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.4_i44_D1.6,6FZ0,2,Overlap,0.37,0.339,8.79,,13,2
m3.2_M5.4_i44_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.4_i44_D1.6,7ELR,1,Known,1,0.905,1.3,,13,1
m3.2_M5.4_i44_D1.6,8D2B,1,Known,0.696,1,3.54,,13,1
m3.2_M5.4_i44_D1.65,1Q8N,1,Known,1,0.955,0.529,,13,1
m3.2_M5.4_i44_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.4_i44_D1.65,5KX9,1,Known,0.593,1,2.81,,13,1
m3.2_M5.4_i44_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.4_i44_D1.65,6FZ0,2,Overlap,0.37,0.339,8.79,,13,2
m3.2_M5.4_i44_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.4_i44_D1.65,7ELR,1,Known,1,0.905,1.3,,13,1
m3.2_M5.4_i44_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.4_i44_D1.7,1F27,1,Known,0.75,0.911,2.65,,13,1
m3.2_M5.4_i44_D1.7,1Q8N,1,Known,1,0.955,0.529,,13,1
m3.2_M5.4_i44_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.4_i44_D1.7,5KX9,1,Known,0.593,1,2.81,,13,1
m3.2_M5.4_i44_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.4_i44_D1.7,6FZ0,2,Overlap,0.37,0.308,9.35,,13,2
m3.2_M5.4_i44_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.4_i44_D1.7,7ELR,1,Known,1,0.905,1.3,,13,1
m3.2_M5.4_i44_D1.7,8D2B,1,Known,0.696,0.984,3.51,,13,1
m3.2_M5.5_i36_D1.5,1F27,1,Known,0.75,1,1.75,,13,1
m3.2_M5.5_i36_D1.5,1Q8N,1,Known,1,0.982,0.51,,13,1
m3.2_M5.5_i36_D1.5,2GDI,1,Overlap,0.5,1,6.15,,13,1
m3.2_M5.5_i36_D1.5,3E5C,1,Novel,0,0,13,,13,1
m3.2_M5.5_i36_D1.5,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i36_D1.5,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i36_D1.5,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i36_D1.5,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i36_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,1
m3.2_M5.5_i36_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i36_D1.5,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i36_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i36_D1.55,1F27,1,Known,0.75,1,1.75,,13,1
m3.2_M5.5_i36_D1.55,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i36_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i36_D1.55,3E5C,1,Novel,0,0,13,,13,1
m3.2_M5.5_i36_D1.55,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i36_D1.55,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i36_D1.55,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i36_D1.55,5KX9,1,Known,0.593,1,2.83,,13,2
m3.2_M5.5_i36_D1.55,5KX9,2,Overlap,0.296,0.282,6.26,,13,2
m3.2_M5.5_i36_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i36_D1.55,6FZ0,2,Novel,0.222,0.286,9.32,,13,2
m3.2_M5.5_i36_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i36_D1.55,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i36_D1.55,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i36_D1.6,1F27,1,Known,0.75,1,1.75,,13,1
m3.2_M5.5_i36_D1.6,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i36_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i36_D1.6,3E5C,1,Novel,0,0,13,,13,1
m3.2_M5.5_i36_D1.6,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i36_D1.6,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i36_D1.6,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i36_D1.6,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i36_D1.6,5KX9,2,Overlap,0.296,0.282,6.26,,13,2
m3.2_M5.5_i36_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i36_D1.6,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i36_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i36_D1.6,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i36_D1.6,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i36_D1.65,1F27,1,Known,0.75,1,1.75,,13,1
m3.2_M5.5_i36_D1.65,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i36_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i36_D1.65,3E5C,2,Known,0.778,1,3.02,,13,2
m3.2_M5.5_i36_D1.65,3E5C,1,Novel,0,0,12.9,,13,2
m3.2_M5.5_i36_D1.65,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i36_D1.65,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i36_D1.65,4B5R,2,Known,0.37,0.667,5.35,,13,2
m3.2_M5.5_i36_D1.65,4B5R,1,Novel,0,0,14.5,,13,2
m3.2_M5.5_i36_D1.65,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i36_D1.65,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i36_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i36_D1.65,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i36_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i36_D1.65,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i36_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.5_i36_D1.7,1F27,1,Known,0.75,0.915,2.69,,13,1
m3.2_M5.5_i36_D1.7,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i36_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i36_D1.7,3E5C,2,Known,0.778,1,3.02,,13,2
m3.2_M5.5_i36_D1.7,3E5C,1,Novel,0,0,12.9,,13,2
m3.2_M5.5_i36_D1.7,3NPQ,1,Known,0.5,0.955,4.78,,13,2
m3.2_M5.5_i36_D1.7,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i36_D1.7,4B5R,2,Known,0.37,0.667,5.35,,13,2
m3.2_M5.5_i36_D1.7,4B5R,1,Novel,0,0,14.5,,13,2
m3.2_M5.5_i36_D1.7,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i36_D1.7,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i36_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i36_D1.7,6FZ0,2,Overlap,0.37,0.324,9.33,,13,2
m3.2_M5.5_i36_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i36_D1.7,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i36_D1.7,8D2B,1,Known,0.696,0.985,3.52,,13,1
m3.2_M5.5_i38_D1.5,1Q8N,1,Known,1,0.982,0.51,,13,1
m3.2_M5.5_i38_D1.5,2GDI,1,Overlap,0.5,1,6.15,,13,1
m3.2_M5.5_i38_D1.5,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i38_D1.5,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i38_D1.5,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i38_D1.5,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i38_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,1
m3.2_M5.5_i38_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i38_D1.5,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i38_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i38_D1.55,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i38_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i38_D1.55,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i38_D1.55,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i38_D1.55,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i38_D1.55,5KX9,1,Known,0.593,1,2.83,,13,2
m3.2_M5.5_i38_D1.55,5KX9,2,Overlap,0.296,0.282,6.26,,13,2
m3.2_M5.5_i38_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i38_D1.55,6FZ0,2,Novel,0.222,0.286,9.32,,13,2
m3.2_M5.5_i38_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i38_D1.55,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i38_D1.55,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i38_D1.6,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i38_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i38_D1.6,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i38_D1.6,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i38_D1.6,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i38_D1.6,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i38_D1.6,5KX9,2,Overlap,0.296,0.282,6.26,,13,2
m3.2_M5.5_i38_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i38_D1.6,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i38_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i38_D1.6,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i38_D1.6,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i38_D1.65,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i38_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i38_D1.65,3E5C,1,Known,0.778,1,3.02,,13,1
m3.2_M5.5_i38_D1.65,3NPQ,1,Known,0.5,1,4.55,,13,2
m3.2_M5.5_i38_D1.65,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i38_D1.65,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i38_D1.65,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i38_D1.65,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i38_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i38_D1.65,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i38_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i38_D1.65,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i38_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.5_i38_D1.7,1F27,1,Known,0.75,0.915,2.69,,13,1
m3.2_M5.5_i38_D1.7,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i38_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i38_D1.7,3E5C,1,Known,0.778,1,3.02,,13,1
m3.2_M5.5_i38_D1.7,3NPQ,1,Known,0.5,0.955,4.78,,13,2
m3.2_M5.5_i38_D1.7,3NPQ,2,Known,0.346,1,5.06,,13,2
m3.2_M5.5_i38_D1.7,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.5_i38_D1.7,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i38_D1.7,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i38_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i38_D1.7,6FZ0,2,Overlap,0.37,0.324,9.33,,13,2
m3.2_M5.5_i38_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i38_D1.7,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i38_D1.7,8D2B,1,Known,0.696,0.985,3.52,,13,1
m3.2_M5.5_i40_D1.5,1Q8N,1,Known,1,0.982,0.51,,13,1
m3.2_M5.5_i40_D1.5,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i40_D1.5,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i40_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,1
m3.2_M5.5_i40_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i40_D1.5,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i40_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i40_D1.55,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i40_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i40_D1.55,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i40_D1.55,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i40_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i40_D1.55,6FZ0,2,Novel,0.222,0.286,9.32,,13,2
m3.2_M5.5_i40_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i40_D1.55,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i40_D1.55,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i40_D1.6,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i40_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i40_D1.6,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i40_D1.6,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i40_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i40_D1.6,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i40_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i40_D1.6,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i40_D1.6,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i40_D1.65,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i40_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i40_D1.65,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i40_D1.65,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i40_D1.65,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i40_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i40_D1.65,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i40_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i40_D1.65,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i40_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.5_i40_D1.7,1F27,1,Known,0.75,0.915,2.69,,13,1
m3.2_M5.5_i40_D1.7,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i40_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i40_D1.7,3NPQ,1,Known,0.5,0.955,4.78,,13,1
m3.2_M5.5_i40_D1.7,5KX9,1,Known,0.593,1,2.8,,13,2
m3.2_M5.5_i40_D1.7,5KX9,2,Overlap,0.296,0.3,6.24,,13,2
m3.2_M5.5_i40_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i40_D1.7,6FZ0,2,Overlap,0.37,0.324,9.33,,13,2
m3.2_M5.5_i40_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i40_D1.7,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i40_D1.7,8D2B,1,Known,0.696,0.985,3.52,,13,1
m3.2_M5.5_i42_D1.5,1Q8N,1,Known,1,0.982,0.51,,13,1
m3.2_M5.5_i42_D1.5,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i42_D1.5,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i42_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,1
m3.2_M5.5_i42_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i42_D1.5,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i42_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i42_D1.55,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i42_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i42_D1.55,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i42_D1.55,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i42_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i42_D1.55,6FZ0,2,Novel,0.222,0.286,9.32,,13,2
m3.2_M5.5_i42_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i42_D1.55,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i42_D1.55,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i42_D1.6,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i42_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i42_D1.6,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i42_D1.6,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i42_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i42_D1.6,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i42_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i42_D1.6,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i42_D1.6,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i42_D1.65,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i42_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i42_D1.65,3NPQ,1,Known,0.5,1,4.55,,13,1
m3.2_M5.5_i42_D1.65,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i42_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i42_D1.65,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i42_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i42_D1.65,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i42_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.5_i42_D1.7,1F27,1,Known,0.75,0.915,2.69,,13,1
m3.2_M5.5_i42_D1.7,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i42_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i42_D1.7,3NPQ,1,Known,0.5,0.955,4.78,,13,1
m3.2_M5.5_i42_D1.7,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i42_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i42_D1.7,6FZ0,2,Overlap,0.37,0.324,9.33,,13,2
m3.2_M5.5_i42_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i42_D1.7,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i42_D1.7,8D2B,1,Known,0.696,0.985,3.52,,13,1
m3.2_M5.5_i44_D1.5,1Q8N,1,Known,1,0.982,0.51,,13,1
m3.2_M5.5_i44_D1.5,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i44_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,1
m3.2_M5.5_i44_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i44_D1.5,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i44_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i44_D1.55,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i44_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i44_D1.55,5KX9,1,Known,0.593,1,2.83,,13,1
m3.2_M5.5_i44_D1.55,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i44_D1.55,6FZ0,2,Novel,0.222,0.286,9.32,,13,2
m3.2_M5.5_i44_D1.55,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i44_D1.55,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i44_D1.55,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i44_D1.6,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i44_D1.6,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i44_D1.6,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i44_D1.6,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.5_i44_D1.6,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i44_D1.6,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i44_D1.6,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i44_D1.6,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.5_i44_D1.65,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i44_D1.65,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i44_D1.65,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i44_D1.65,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i44_D1.65,6FZ0,2,Overlap,0.37,0.355,8.8,,13,2
m3.2_M5.5_i44_D1.65,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i44_D1.65,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i44_D1.65,8D2B,1,Known,0.696,1,3.51,,13,1
m3.2_M5.5_i44_D1.7,1F27,1,Known,0.75,0.915,2.69,,13,1
m3.2_M5.5_i44_D1.7,1Q8N,1,Known,1,0.96,0.74,,13,1
m3.2_M5.5_i44_D1.7,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.5_i44_D1.7,3NPQ,1,Known,0.5,0.955,4.78,,13,1
m3.2_M5.5_i44_D1.7,5KX9,1,Known,0.593,1,2.8,,13,1
m3.2_M5.5_i44_D1.7,6FZ0,1,Known,0.667,1,3.59,,13,2
m3.2_M5.5_i44_D1.7,6FZ0,2,Overlap,0.37,0.324,9.33,,13,2
m3.2_M5.5_i44_D1.7,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.5_i44_D1.7,7ELR,1,Known,1,0.84,1.56,,13,1
m3.2_M5.5_i44_D1.7,8D2B,1,Known,0.696,0.985,3.52,,13,1
m3.2_M5.6_i36_D1.5,1F27,1,Known,0.75,1,1.68,,13,1
m3.2_M5.6_i36_D1.5,1Q8N,1,Known,1,0.982,0.46,,13,1
m3.2_M5.6_i36_D1.5,2GDI,1,Overlap,0.5,1,6.15,,13,1
m3.2_M5.6_i36_D1.5,3E5C,1,Novel,0,0,13,,13,1
m3.2_M5.6_i36_D1.5,3NPQ,1,Known,0.462,1,4.74,,13,2
m3.2_M5.6_i36_D1.5,3NPQ,2,Known,0.5,1,4.55,,13,2
m3.2_M5.6_i36_D1.5,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.6_i36_D1.5,5KX9,1,Known,0.593,1,2.83,,13,2
m3.2_M5.6_i36_D1.5,5KX9,2,Overlap,0.296,0.325,6.22,,13,2
m3.2_M5.6_i36_D1.5,6FZ0,1,Known,0.593,1,3.65,,13,2
m3.2_M5.6_i36_D1.5,6FZ0,2,Novel,0.037,0.0278,10.8,,13,2
m3.2_M5.6_i36_D1.5,6LAS,1,Known,0.593,1,3.81,,13,1
m3.2_M5.6_i36_D1.5,7ELR,1,Known,1,0.819,1.65,,13,1
m3.2_M5.6_i36_D1.5,8D2B,1,Known,0.696,1,3.55,,13,1
m3.2_M5.6_i36_D1.55,1F27,1,Known,0.75,1,1.68,,13,1
m3.2_M5.6_i36_D1.55,1Q8N,1,Known,1,0.956,0.704,,13,1
m3.2_M5.6_i36_D1.55,2GDI,1,Known,0.5,0.827,5.19,,13,1
m3.2_M5.6_i36_D1.55,3E5C,1,Novel,0,0,13,,13,1
m3.2_M5.6_i36_D1.55,3NPQ,1,Known,0.462,1,4.74,,13,2
m3.2_M5.6_i36_D1.55,3NPQ,2,Known,0.5,1,4.55,,13,2
m3.2_M5.6_i36_D1.55,4B5R,1,Novel,0,0,14.5,,13,1
m3.2_M5.6_i36_D1.55,5KX9,1,Known,0.593,1,2.83,,13,3
